id,name,type,typecode,location_x,location_y,adname
B000ABBXKM,万达广场(北京石景山店),购物服务;商场;购物中心,60101,116.225836,39.906344,石景山区
B000A88DXJ,万鑫佰隆购物商城,购物服务;商场;购物中心,60101,116.591605,39.916908,朝阳区
B000A680D8,北京燕莎奥特莱斯购物中心A座,购物服务;商场;购物中心,60101,116.488038,39.876857,朝阳区
B0FFH0KQKZ,万达百货(通州万达店),购物服务;商场;购物中心,60101,116.641188,39.905817,通州区
B000A7TSMR,北京科技会展中心精品购物中心,购物服务;商场;购物中心,60101,116.324389,39.966443,海淀区
B000A80XMD,久隆百货,购物服务;商场;普通商场,60102,116.495019,39.961715,朝阳区
B0FFHH33DG,中关村广场购物中心,购物服务;商场;购物中心,60101,116.313026,39.982929,海淀区
B000AAA50W,合生·麒麟新天地,购物服务;商场;购物中心,60101,116.477736,39.997088,朝阳区
B000A7O1AF,星海钢琴商城(交道口店),购物服务;专卖店;专营店,61200,116.410627,39.940611,东城区
B000A7WHGG,富卓商厦,购物服务;商场;普通商场,60102,116.375115,39.893385,西城区
B0FFFFOZCS,城乡购物中心,购物服务;商场;普通商场,60102,116.307444,39.908799,海淀区
B0FFGKA66W,扑满山商城,购物服务;商场;普通商场|商务住宅;楼宇;商住两用楼宇,060102|120203,116.426543,39.845571,丰台区
B000A9QZB2,十三陵金玉通商场,购物服务;购物相关场所;购物相关场所,60000,116.23492,40.289759,昌平区
B0FFHPK6MG,日坛国际贸易中心B区,购物服务;商场;购物中心,60101,116.442647,39.919205,朝阳区
B000A8WEHW,王府井百货,购物服务;商场;购物中心,60101,116.410785,39.91404,东城区
B000A7HSV8,华贸购物中心东区,购物服务;商场;购物中心,60101,116.481306,39.909158,朝阳区
B0FFFXQ1R4,都汇天地购物中心A馆,购物服务;商场;商场,60100,116.46042,39.949549,朝阳区
B000A8VTM1,西苑商城,购物服务;商场;普通商场,60102,116.290518,39.997823,海淀区
B000A8UW2U,财富购物中心(兆丰街),购物服务;商场;购物中心,60101,116.458913,39.91741,朝阳区
B0FFG72KQY,百尚生活广场,购物服务;商场;普通商场,60102,116.544915,39.752989,通州区
B000A6D895,星城商厦,购物服务;商场;普通商场,60102,116.339043,39.730515,大兴区
B0FFIX9VR0,华润置地发展(北京)有限公司(门头沟PLUS365购物中心),购物服务;商场;购物中心,60101,116.11034,39.91136,门头沟区
B0FFIPF8SN,悦茂购物中心,购物服务;商场;购物中心,60101,116.34974,40.043501,海淀区
B0FFI0HFIB,中海环宇荟购物中心,购物服务;商场;商场,60100,116.406344,39.977881,朝阳区
B0FFGOMLM9,鸿坤购物中心,购物服务;商场;购物中心,60101,116.33991,39.79125,大兴区
B0FFGMC12I,银河SOHO商场,购物服务;商场;购物中心,60101,116.432655,39.920339,东城区
B000A84474,富贵园购物中心,购物服务;商场;购物中心,60101,116.432426,39.894221,东城区
B000A59DDC,天安凯富莱商场,购物服务;商场;商场,60100,116.40032,39.902322,东城区
B000AA7NYT,北京新发地购物广场,购物服务;商场;购物中心,60101,116.344069,39.823834,丰台区
B000A20FEA,红桥市场,购物服务;商场;普通商场,60102,116.420553,39.886225,东城区
B000A83JWF,百荣世贸商城A座,购物服务;商场;购物中心,60101,116.3988615,39.8598074,东城区
B000A85MPP,银星商场,购物服务;商场;普通商场,60102,116.296173,39.897486,海淀区
B000A8XQDX,兴福德霍村购物中心(团桂路),购物服务;商场;商场,60100,116.38213,39.710867,大兴区
B000A83MGQ,宜尚商场,购物服务;商场;普通商场,60102,116.336458,40.080151,昌平区
B000A36372,复兴商业城,购物服务;商场;普通商场,60102,116.349037,39.906751,西城区
B000A7CFU1,金泉时代广场(装修中),购物服务;商场;购物中心,60101,116.4151866,40.00512722,朝阳区
B0FFJ8MWGE,北京华联购物中心(上地店),购物服务;商场;购物中心,60101,116.311312,40.028501,海淀区
B0FFIRBLG9,悠唐广场,购物服务;商场;购物中心,60101,116.439563,39.921871,朝阳区
B0FFIIS2RJ,西点mall购物中心,购物服务;商场;购物中心,60101,116.265232,39.905219,海淀区
B0FFIGX8OM,月恒正大新生活广场,购物服务;商场;普通商场,60102,116.312547,39.87931,丰台区
B0FFI0H9LV,华联天通苑购物中心,购物服务;商场;购物中心,60101,116.41497,40.070319,昌平区
B0FFH8H2H9,潮驿178,购物服务;商场;普通商场,60102,116.416024,40.040663,朝阳区
B0FFFVI41J,好世界,购物服务;商场;购物中心,60101,116.463469,39.921465,朝阳区
B000A14FD9,瑞嘉商场,购物服务;商场;普通商场,60102,116.846378,40.374878,密云区
B000A0E928,和美购物广场(平谷店),购物服务;商场;普通商场,60102,117.110087,40.143333,平谷区
B000A83DL4,北京燕莎奥特莱斯购物中心B座,购物服务;商场;购物中心,60101,116.48806,39.878248,朝阳区
B000A43AEF,北京利生体育商厦,购物服务;商场;普通商场,60102,116.410586,39.916641,东城区
B000A81HSP,菓岭假日广场,购物服务;商场;购物中心,60101,116.264948,40.222249,昌平区
B000A4E2F3,三友商场,购物服务;商场;普通商场,60102,116.417083,39.922933,东城区
B0FFHE2D2V,和美商场,购物服务;商场;普通商场,60102,116.464364,39.841072,朝阳区
B000A87E98,航天万源广场,购物服务;商场;购物中心,60101,116.423599,39.802682,丰台区
B0FFGCM1FW,豪润广场,购物服务;商场;普通商场,60102,116.545568,39.760105,通州区
B0FFILBPLT,华创生活广场(鸿博店),购物服务;商场;普通商场,60102,116.474248,39.828683,朝阳区
B0FFHVOP8D,西点茂,购物服务;商场;购物中心,60101,116.26528,39.905242,海淀区
B000A8XGZE,管庄购物城,购物服务;商场;普通商场,60102,116.590854,39.912501,朝阳区
B000A81BD0,东方天作商城,购物服务;商场;普通商场,60102,116.323376,39.961319,海淀区
B0FFG6YMW2,The Grand Summit官舍,购物服务;商场;普通商场|体育休闲服务;休闲场所;休闲场所,060102|080500,116.463937,39.951841,朝阳区
B000A7GCPX,蓝腾购物中心,购物服务;商场;购物中心,60101,115.961165,39.726489,房山区
B000A7C0KI,北京上科华联商厦(新华大街店),购物服务;商场;普通商场,60102,116.669227,39.908119,通州区
B000A81GMN,东安市场,购物服务;商场;购物中心,60101,116.411947,39.914392,东城区
B0FFFH9PJV,澳门中心商场,购物服务;商场;商场,60100,116.413505,39.915194,东城区
B000AA0FBQ,北京明发广场,购物服务;商场;普通商场,60102,116.326551,39.687656,大兴区
B000A8WB3B,淘汇新天,购物服务;商场;购物中心,60101,116.41044,39.915873,东城区
B000A22EFC,丰联广场,购物服务;商场;普通商场,60102,116.438397,39.923652,朝阳区
B0FFGCXSFX,尚音乐器商场,购物服务;专卖店;专营店,61200,116.642744,39.893075,通州区
B0FFIY1FXX,好世界商业广场,购物服务;购物相关场所;购物相关场所,60000,116.4627,39.92138,朝阳区
B0FFIPBAFO,天兰LifeStyle(双桥店),购物服务;商场;购物中心,60101,116.575331,39.908507,朝阳区
B0FFHU07JB,豪润广场购物中心,购物服务;商场;购物中心,60101,116.545374,39.760189,通州区
B0FFFAFEX1,三旗百汇商品城一号厅,购物服务;商场;普通商场,60102,116.341653,40.060845,昌平区
B0FFF2SNKD,天阳恒瑞广场,购物服务;商场;普通商场,60102,116.411528,39.995603,朝阳区
B000AAA4KC,北京银泰中心in01,购物服务;商场;购物中心,60101,116.459292,39.907383,朝阳区
B0FFIBZ9VX,龙湖北京房山天街,购物服务;商场;购物中心,60101,116.140681,39.745526,房山区
B000A7R2CH,易事达广场,购物服务;商场;购物中心,60101,116.421525,40.042588,朝阳区
B0FFFV7V7L,K酷时尚广场,购物服务;商场;购物中心,60101,116.419033,40.033416,朝阳区
B0FFFAKEA3,蓝岛大厦(东区),购物服务;商场;购物中心,60101,116.449473,39.922395,朝阳区
B0FFFAD733,京南商贸城,购物服务;商场;普通商场,60102,115.8961,39.571156,房山区
B000A9Q0XZ,万意百货回龙观店A区,购物服务;商场;普通商场,60102,116.334876,40.079994,昌平区
B000A85N3Y,三里屯太古里北区,购物服务;商场;普通商场,60102,116.454507,39.938515,朝阳区
B000A173AD,东方新天地第五街,购物服务;商场;购物中心,60101,116.416373,39.908986,东城区
B0FFF594J6,鹏润发购物中心,购物服务;商场;购物中心,60101,116.347293,39.543896,大兴区
B000A83GNJ,望馨商业中心,购物服务;商场;普通商场,60102,116.461927,40.009204,朝阳区
B000A85WHR,金马商场(兴华中街),购物服务;商场;普通商场,60102,116.556247,39.758594,通州区
B0FFGZIHX9,恒大城市广场(建设中),购物服务;商场;购物中心,60101,116.532932,39.968723,朝阳区
B000A87EXE,佳运广场,购物服务;商场;购物中心,60101,116.404026,40.046994,昌平区
B0FFFDFCEG,京妮儿童汇(天通苑店),购物服务;商场;普通商场|购物服务;专卖店;儿童用品店,060102|061207,116.415649,40.06875,昌平区
B000A8UK77,华腾新天地(大郊亭南街),购物服务;商场;普通商场,60102,116.488431,39.88542,朝阳区
B0FFIB1XHQ,德义兴商场,购物服务;商场;普通商场,60102,116.189453,39.910693,石景山区
B0FFGQ0LQS,华联购物广场,购物服务;商场;购物中心,60101,116.527548,39.844274,朝阳区
B000AA84DX,新城商厦,购物服务;商场;普通商场,60102,116.565714,39.799067,通州区
B000A9JS1H,宝苑国际购物中心(暂停营业),购物服务;商场;购物中心,60101,116.408565,39.809198,丰台区
B0FFF56NBR,世界之花假日广场,购物服务;商场;购物中心,60101,116.421764,39.818725,大兴区
B000A7X2K6,益民购物中心(地铁青年路站),购物服务;商场;购物中心|购物服务;超级市场;超市,060101|060400,116.518123,39.922467,朝阳区
B000AA0U9U,蓝色港湾国际商区-北区,购物服务;商场;购物中心,60101,116.475435,39.949606,朝阳区
B0FFI6YWJ1,陆港城下沉广场,购物服务;商场;普通商场,60102,116.592728,39.925094,朝阳区
B0FFHSZ0UI,天泰商场,购物服务;商场;普通商场,60102,116.256032,39.889725,丰台区
B0FFFTKM2C,宏鑫商城,购物服务;商场;普通商场,60102,116.070375,39.674658,房山区
B0FFI15UBP,龙湖星悦荟(北京西苑店),购物服务;商场;普通商场,60102,116.28959,39.998381,海淀区
B0FFF4MDUE,乾宝阁商贸中心,购物服务;商场;普通商场,60102,115.985156,39.704621,房山区
B000A57928,国泰百货(昌平店),购物服务;商场;普通商场,60102,116.243805,40.220513,昌平区
B0FFG7S2U9,西门金街B区,购物服务;商场;普通商场,60102,116.643486,39.905718,通州区
B000A87P13,乐成中心SPACE3,购物服务;商场;购物中心,60101,116.462491,39.894397,朝阳区
B0FFI158Z4,中贡商业广场,购物服务;商场;普通商场,60102,116.230707,39.877089,丰台区
B0FFH90OMQ,京港城生活广场,购物服务;商场;购物中心|购物服务;商场;普通商场,060101|060102,116.414676,39.840585,丰台区
B000A58640,帝园商城(黄村东大街),购物服务;商场;普通商场,60102,116.340607,39.732183,大兴区
B000A551DD,搜秀城,购物服务;商场;普通商场,60102,116.419411,39.896637,东城区
B0FFH03GNZ,创意购物中心,购物服务;文化用品店;文化用品店,60800,116.029306,39.603205,房山区
B000A7996B,佳亿广场,购物服务;商场;普通商场,60102,116.458526,39.949994,朝阳区
B000A877W2,玫瑰城购物中心(枣园路),购物服务;商场;普通商场,60102,116.335362,39.753051,大兴区
B0FFG2WGD4,新秀水街商厦,购物服务;商场;购物中心,60101,116.449641,39.909644,朝阳区
B000A83JGA,回龙尾货,购物服务;商场;普通商场,60102,116.330293,40.07802,昌平区
B0FFI1A0BK,北岸商业广场,购物服务;商场;商场,60100,116.581184,39.913513,朝阳区
B000A87M2Z,中百世贸商城,购物服务;商场;普通商场,60102,116.598854,39.912839,朝阳区
B000A8114X,雅宝城,购物服务;商场;普通商场,60102,116.441582,39.918691,朝阳区
B0FFHHPUYI,富诺登生活广场,购物服务;商场;普通商场,60102,116.549176,39.818464,通州区
B000A7PYUM,梅源商厦,购物服务;商场;购物中心,60101,116.419525,39.798095,丰台区
B000A85X9X,通厦·康达广场,购物服务;商场;普通商场,60102,116.551266,39.923265,朝阳区
B000A8XD4L,永湖商业广场,购物服务;商场;普通商场,60102,116.642861,39.893098,通州区
B0FFFRLT0L,佳亿·青年汇,购物服务;商场;购物中心,60101,116.517283,39.921691,朝阳区
B000A8XSYV,金时代时尚购物中心,购物服务;商场;购物中心,60101,116.591166,39.914097,朝阳区
B0FFHJO0RA,minigo尚优凡品(BHG百货望京店),购物服务;商场;商场,60100,116.469032,39.992004,朝阳区
B0FFG72ZE7,新马商城,购物服务;商场;普通商场,60102,116.309702,39.901355,海淀区
B0FFFACQTZ,北京立志飞扬商贸中心,购物服务;商场;普通商场,60102,117.122574,40.164316,平谷区
B000A876LW,佳莲·时代广场(购物中心),购物服务;商场;购物中心,60101,116.23425,40.223515,昌平区
B0FFHQ2VJQ,都汇天地,商务住宅;商务住宅相关;商务住宅相关,120000,116.459961,39.949765,朝阳区
B0FFFYKBNX,西岸汇商亲子生活城,购物服务;商场;普通商场,60102,116.415894,39.860341,丰台区
B0FFGJE4QP,王府井百货集团,购物服务;购物相关场所;购物相关场所,60000,116.345669,39.907817,西城区
B000A68D2A,万龙商场,购物服务;商场;普通商场,60102,116.408105,39.993746,朝阳区
B0FFH14X68,新活馆,购物服务;商场;商场,60100,116.413259,39.899806,东城区
B0FFI7TP90,宝迪商业中心,购物服务;商场;购物中心,60101,116.412989,40.117457,昌平区
B000A83L50,嘉里商场,购物服务;商场;购物中心,60101,116.459305,39.9142,朝阳区
B0FFFVCTCV,鸿坤广场(西红门),购物服务;商场;购物中心,60101,116.340307,39.791539,大兴区
B0FFHCOCJC,汇通购物生活广场(装修中),购物服务;商场;普通商场,60102,116.635688,39.890893,通州区
B000A84CRM,东四头条休闲购物小广场,购物服务;商场;普通商场,60102,116.418282,39.925053,东城区
B0FFH9Z8DD,华联购物中心,购物服务;超级市场;超市,60400,116.72238,39.935275,通州区
B000A1D367,百年春商城,购物服务;商场;普通商场,60102,116.635037,40.315044,怀柔区
B000A3F2E5,胡家园商场,购物服务;商场;普通商场,60102,116.44482,39.944433,东城区
B0FFFDE88R,华联购物中心(水屯店),购物服务;超级市场;超市,60400,116.224691,40.200941,昌平区
B0FFG48RW4,便民购物中心,购物服务;商场;购物中心,60101,116.550878,40.196944,顺义区
B000A84KJP,北京大栅栏,风景名胜;风景名胜;国家级景点,110202,116.396314,39.895054,西城区
B000A8XILZ,乐家family,购物服务;商场;购物中心,60101,116.332835,39.799485,大兴区
B0FFFV2SVM,菲雷迪尔奥特莱斯,购物服务;商场;购物中心,60101,116.346498,39.758606,大兴区
B000A80WPS,华贸购物中心西区,购物服务;商场;购物中心,60101,116.4802349,39.90919054,朝阳区
B000A69DD6,红都一商华表商场,购物服务;商场;普通商场,60102,116.417736,39.922871,东城区
B0FFGE04XY,和嘉汇生活广场(当代商城),餐饮服务;中餐厅;综合酒楼,50101,116.195489,39.925401,石景山区
B000A9Q0MV,中国第一商城阳光鑫隆外贸商城,购物服务;商场;普通商场,60102,116.470854,39.915773,朝阳区
B0FFHIQ2MR,合生广场,购物服务;商场;购物中心,60101,116.397699,39.855714,丰台区
B000A85NX1,新七彩商业中心,购物服务;商场;购物中心,60101,116.507875,39.937075,朝阳区
B000A51C78,富商,购物服务;商场;普通商场,60102,116.633887,40.314284,怀柔区
B000A843X5,万福成商场,购物服务;商场;普通商场,60102,116.510454,39.865635,朝阳区
B0FFH4LJD9,OlAY(新世界百货崇文店综合馆),购物服务;商场;购物中心|购物服务;个人用品/化妆品店;其它个人用品店,060101|061400,116.41767,39.897994,东城区
B000A8VOF6,同观商业中心,购物服务;商场;购物中心,60101,116.366446,39.980133,海淀区
B0FFI1CY6R,三福时尚(万达广场),购物服务;购物相关场所;购物相关场所,60000,116.367729,39.814522,丰台区
B0FFGY6UTF,苏荷奥特莱斯,购物服务;商场;普通商场,60102,116.644463,39.891596,通州区
B000A8UM79,汉光百货,购物服务;商场;普通商场,60102,116.375371,39.909417,西城区
B0FFFVQIZ8,世茂广场(工三店),购物服务;商场;购物中心,60101,116.449529,39.935083,朝阳区
B000A8WEF5,阳光新生活广场(通州店),购物服务;商场;购物中心,60101,116.656322,39.889713,通州区
B0FFFX2K89,易车生活光耀东方广场(宽途汽车店),购物服务;商场;购物中心|购物服务;商场;普通商场|商务住宅;楼宇;商务写字楼,060101|060102|120201,116.322078,39.899256,海淀区
B000A7XI3S,英华百货,购物服务;商场;普通商场,60102,115.984721,39.696707,房山区
B000A7WFIW,东方圣元,购物服务;商场;普通商场,60102,116.436206,39.915986,朝阳区
B0FFF5SQGR,蓝岛大厦(朝阳店),购物服务;商场;普通商场,60102,116.44926,39.922367,朝阳区
B000A8UFCR,新都生活广场(建材城中路),购物服务;商场;购物中心,60101,116.365257,40.059522,海淀区
B0FFGIXH9W,miomi(金地广场店),购物服务;专卖店;专营店,61200,116.474667,39.90921,朝阳区
B0FFGM0377,工美大厦,商务住宅;楼宇;商务写字楼|购物服务;商场;商场,120201|060100,116.476053,39.884036,朝阳区
B0FFG972OZ,王府中环,购物服务;商场;购物中心,60101,116.409292,39.912591,东城区
B0FFFR5PM7,U-SHOW悦秀城生活广场,购物服务;商场;购物中心,60101,116.375604,39.868364,丰台区
B0FFF5QYRP,银泰商业,公司企业;公司;商业贸易,170207,116.508452,39.904979,朝阳区
B000A8754E,金辇酒店购物中心,购物服务;商场;购物中心,60101,116.382852,39.857751,丰台区
B000A81I8I,天陆购物中心,购物服务;商场;购物中心,60101,116.464681,40.016676,朝阳区
B0FFHCVSA5,七夕商城,购物服务;商场;普通商场,60102,116.63908,39.905248,通州区
B0FFFZSYBY,阳光邻里,购物服务;专卖店;儿童用品店|购物服务;商场;普通商场,061207|060102,116.441376,40.047893,朝阳区
B0FFHI3CSI,首航生活广场,购物服务;商场;普通商场,60102,116.436566,39.761956,大兴区
B0FFFTHWJE,北京艳萍超发商贸中心,购物服务;商场;购物中心,60101,116.228421,40.197695,昌平区
B000A67E59,北京市燕泽洲商城(顺义店),购物服务;商场;普通商场,60102,116.652852,40.130232,顺义区
B000A87TRZ,旺角购物广场(南湖东园西北),购物服务;商场;购物中心,60101,116.463503,40.001787,朝阳区
B000A85VQJ,华瀚商业中心,购物服务;商场;普通商场,60102,116.496482,39.876361,朝阳区
B0FFI5IOGH,瑞程奥特莱斯,购物服务;商场;普通商场,60102,116.344936,39.732226,大兴区
B0FFHWIN2P,新荟城,购物服务;商场;购物中心,60101,116.482336,39.998841,朝阳区
B0FFFALVW1,天丰利百货商城,购物服务;商场;购物中心,60101,116.37059,40.037121,海淀区
B0FFHJ972L,家家福购物中心,购物服务;商场;购物中心,60101,117.124029,40.142573,平谷区
B0FFFR97K4,京妮儿童汇(北苑店),购物服务;商场;商场,60100,116.418712,40.033117,朝阳区
B000AA19JD,公园大道生活广场,购物服务;商场;普通商场,60102,116.485827,39.931745,朝阳区
B000A8UFWJ,北店时代广场,购物服务;商场;购物中心|购物服务;商场;普通商场|商务住宅;商务住宅相关;商务住宅相关,060101|060102|120000,116.336149,40.080366,昌平区
B000A5F1C1,惠美商厦,购物服务;商场;普通商场,60102,115.979789,40.460573,延庆区
B000ABCMPA,聚乐汇,购物服务;商场;购物中心,60101,116.6405,40.129247,顺义区
B000A811E5,亦购特惠商城(工美店),购物服务;商场;普通商场,60102,116.411903,39.910995,东城区
B0FFFZCID2,北京京雅智源商贸中心,购物服务;商场;商场,60100,116.306725,39.850783,丰台区
B000A80EFG,望京休闲广场,购物服务;商场;普通商场,60102,116.471086,39.996753,朝阳区
B000A83DQ3,贵友大厦,购物服务;商场;普通商场,60102,116.666515,39.884251,通州区
B000A6FDEA,滨河中心商业区,购物服务;商场;普通商场,60102,117.08897,40.13571,平谷区
B000A85K92,三里屯SOHO商场5,购物服务;商场;购物中心,60101,116.454372,39.932092,朝阳区
B0FFH9JZ3G,家庭号购物中心,购物服务;商场;购物中心|购物服务;超级市场;超市,060101|060400,116.76905,40.196461,顺义区
B0FFJ3ZM9X,凤凰汇,购物服务;商场;普通商场,60102,116.456378,39.963002,朝阳区
B0FFIRUM7K,永安购物广场,购物服务;商场;普通商场,60102,116.687351,39.872551,通州区
B0FFIP7BU8,华创生活广场(五方桥店),购物服务;商场;普通商场,60102,116.553769,39.872366,朝阳区
B0FFINITGK,北京工美集团,购物服务;商场;普通商场,60102,116.377234,40.001533,朝阳区
B0FFIIIWFL,朝悦百惠购物中心,购物服务;商场;购物中心,60101,116.535648,39.868302,朝阳区
B0FFIBY14K,盎睿奥特莱斯,购物服务;购物相关场所;购物相关场所,60000,116.42047,39.73652,大兴区
B0FFI6YYQ8,天街,购物服务;商场;普通商场|购物服务;商场;购物中心,060102|060101,116.597148,39.925127,朝阳区
B0FFHXQHY4,雍和宫壹中心,购物服务;商场;普通商场,60102,116.419651,39.952932,东城区
B0FFHUBP0F,丰台金茂广场(建设中),购物服务;商场;购物中心,60101,116.303824,39.824556,丰台区
B0FFHQRRZ6,时尚佳亿,购物服务;商场;商场,60100,116.459917,39.950343,朝阳区
B0FFHOLQFM,八达岭奥特莱斯C区,购物服务;商场;购物中心,60101,116.170371,40.235101,昌平区
B0FFHOIX3H,西单商场西单北大街店南区,购物服务;商场;普通商场,60102,116.374585,39.912338,西城区
B0FFHJS819,世贸天阶南街S1,购物服务;商场;购物中心,60101,116.450653,39.916203,朝阳区
B0FFHGFCH1,纸老虎文化休闲MALL,购物服务;商场;普通商场,60102,116.414806,40.060582,昌平区
B0FFHCSX99,家家福购物中心(大豆店),购物服务;商场;购物中心|购物服务;超级市场;超市,060101|060400,116.796136,39.850541,通州区
B0FFH9VAHR,龙湖长楹天街购物中心西区,购物服务;商场;购物中心,60101,116.597508,39.92493,朝阳区
B0FFH7GWNJ,见境TRENDS,购物服务;商场;普通商场,60102,116.455125,39.931543,朝阳区
B0FFH2V397,世纪金源购物中心优街区,购物服务;商场;普通商场,60102,116.29164,39.958775,海淀区
B0FFH17KTQ,耀莱SR中心,购物服务;商场;普通商场,60102,116.449679,39.937605,朝阳区
B0FFH171HY,王府商厦,购物服务;商场;购物中心,60101,116.410928,39.910301,东城区
B0FFGYK9LU,屯三里,商务住宅;商务住宅相关;商务住宅相关,120000,116.445206,39.93395,朝阳区
B0FFGDQDYJ,地铁尚城,购物服务;商场;普通商场,60102,116.332723,39.763739,大兴区
B0FFFZSLTI,北街N5,购物服务;商场;商场,60100,116.453135,39.91693,朝阳区
B0FFFZSLSH,北街N3,购物服务;商场;商场,60100,116.45253,39.91706,朝阳区
B0FFFYKB8M,悦泽港,购物服务;商场;普通商场,60102,116.432983,40.052326,朝阳区
B0FFFY15JB,新七彩商业中心A区,购物服务;商场;购物中心,60101,116.50776,39.937164,朝阳区
B0FFFV73U7,华润·五彩城西区,购物服务;商场;购物中心,60101,116.332756,40.030234,海淀区
B0FFFV5FLZ,益民购物中心,购物服务;商场;购物中心,60101,116.51783,39.922551,朝阳区
B0FFFADFNC,白各庄商业中心,购物服务;商场;普通商场,60102,116.35854,40.116008,昌平区
B0FFF0G9N4,天岳恒商业中心,购物服务;商场;普通商场,60102,116.513285,39.933555,朝阳区
B0FFF0D12Y,北京远洋未来广场播,购物服务;购物相关场所;购物相关场所,60000,116.43243,39.99026,朝阳区
B000AA0HZD,明日商厦,购物服务;商场;商场,60100,116.365995,39.84552,丰台区
B000A9R437,大华商场(悦来巷小区北),购物服务;商场;普通商场,60102,115.983944,39.700036,房山区
B000A9R19F,日坛国际贸易中心B座,购物服务;商场;购物中心,60101,116.442676,39.919472,朝阳区
B000A8XQOH,淼盛商贸中心,购物服务;商场;普通商场,60102,116.165186,40.527452,延庆区
B000A88D3I,国雅大厦,购物服务;商场;普通商场,60102,116.440349,39.916158,朝阳区
B000A87KSK,日坛国际贸易中心A座,购物服务;商场;购物中心,60101,116.441683,39.919656,朝阳区
B000A84NW9,艾瑟顿商业广场,商务住宅;楼宇;商务写字楼,120201,116.303199,39.974487,海淀区
B000A83K0Q,北店时代广场C座,购物服务;商场;购物中心,60101,116.336312,40.080158,昌平区
B000A83ESP,北店时代广场D座,购物服务;商场;购物中心,60101,116.337018,40.08023,昌平区
B000A810XA,新世纪创意大厦,购物服务;商场;普通商场,60102,116.399426,39.850663,丰台区
B000A7QYPC,雅宝体育大厦,购物服务;商场;普通商场,60102,116.437496,39.916629,朝阳区
B000A7JK2O,蓝岛大厦西区,购物服务;商场;普通商场,60102,116.447406,39.922591,朝阳区
B000A7BVBW,星座大厦,购物服务;商场;普通商场,60102,116.191577,39.907593,石景山区
B000A4A90E,迎风商场,购物服务;商场;普通商场,60102,115.956213,39.730711,房山区
B000A12C76,天圣发批发市场(装修中),购物服务;商场;普通商场|购物服务;服装鞋帽皮具店;服装鞋帽皮具店,060102|061100,116.189689,39.911419,石景山区
B000A7OX4Y,房山商业大楼良乡商场(北关东路),购物服务;商场;普通商场,60102,116.142503,39.736402,房山区
B000A887Z1,北辰购物中心美食城,购物服务;商场;购物中心,60101,116.414209,40.032231,朝阳区
B0FFFAH1T0,乐客安商城,购物服务;商场;普通商场,60102,116.464471,39.99669,朝阳区
B000A7QV3Z,北京新昌百商场,购物服务;商场;普通商场,60102,116.23309,40.224561,昌平区
B000A85MJ5,时代名门百货,购物服务;商场;普通商场,60102,116.406511,39.991526,朝阳区
B0FFHWGE76,北京金三角商城,购物服务;商场;普通商场,60102,116.88425,39.715557,通州区
B000A87LZS,大钟寺中坤广场,购物服务;商场;购物中心,60101,116.341862,39.9663,海淀区
B000AA0J43,东华金街购物中心,购物服务;商场;购物中心,60101,116.410803,39.910102,东城区
B000A8WEHS,泰鑫源商厦,购物服务;商场;普通商场,60102,116.347609,40.03279,海淀区
B0FFHOW7VF,豹友会大厦,购物服务;商场;购物中心,60101,116.460524,39.860802,朝阳区
B000A7XVZT,蓝岛金隅百货,购物服务;商场;普通商场,60102,116.324704,40.049868,海淀区
B000A81J36,丽都广场,购物服务;商场;购物中心,60101,116.478521,39.97722,朝阳区
B0FFHB2W6M,京杭广场,购物服务;商场;普通商场,60102,116.658141,39.908723,通州区
B000A8WAIN,西单新一代商城,购物服务;商场;普通商场,60102,116.375274,39.911544,西城区
B0FFGRO3AI,华联商厦(望京店),购物服务;商场;购物中心,60101,116.469066,39.992153,朝阳区
B0FFH14LJ6,尚仕兴源·北京国际健康产业城,商务住宅;楼宇;商务写字楼|购物服务;商场;普通商场,120201|060102,116.464819,39.857429,朝阳区
B0FFHHLD7N,鞋品3号馆昌平八达岭奥特莱斯,购物服务;购物相关场所;购物相关场所,60000,116.169955,40.234622,昌平区
B000A08791,阳光商厦(燕平路),购物服务;商场;购物中心,60101,116.244028,40.221469,昌平区
B0FFHQR83D,华联购物中心(云岗店),购物服务;商场;购物中心,60101,116.165252,39.80878,丰台区
B0FFI0ASQV,昆泰慈云商厦,购物服务;商场;普通商场,60102,116.496347,39.916213,朝阳区
B000A3B558,北京市吉盛商贸中心,购物服务;商场;购物中心,60101,116.435088,39.906089,东城区
B0FFHXQB1J,地铁尚城,购物服务;商场;普通商场,60102,116.317711,39.844338,丰台区
B000A7HIX8,北京富力广场购物中心,购物服务;商场;购物中心,60101,116.460629,39.895483,朝阳区
B000A064C6,国营兴糖商场,购物服务;超级市场;超市|购物服务;专卖店;专营店,060400|061200,116.335488,39.722331,大兴区
B0FFH99K5P,龙翔永旺购物广场,购物服务;超级市场;超市,60400,116.843119,40.370012,密云区
B0FFFT5A1C,三里屯太古里,购物服务;商场;普通商场,60102,116.454406,39.934862,朝阳区
B0FFI1XKZJ,百汇商城(金燕龙办公楼北),购物服务;商场;普通商场,60102,116.343575,40.062304,昌平区
B0FFHCZZIM,龙德紫金商场,购物服务;商场;普通商场,60102,116.4151,40.062026,昌平区
B0FFH0OW8F,北京摩方购物中心(装修中),购物服务;商场;购物中心,60101,116.417668,39.899702,东城区
B0FFIGD4VF,新中关购物中心B座,购物服务;商场;商场,60100,116.31579,39.978441,海淀区
